ECDH10B_0001	thrL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ECDH10B_0002	thrA	185.214389656	289.29611674	234.981761242	283.604990293	189.969682314	292.342444476	389.418364796	784.280825342	375.565243566	325.337975556	312.554238332	253.817276786	164.873782408	127.479128195	249.855498689	214.261107795	
ECDH10B_0003	thrB	205.248250283	292.780898045	340.278643742	234.376518428	208.103586412	287.238252064	0.0	332.47307408	389.513852802	437.291375488	313.783008736	214.345430615	105.688772167	138.791741873	253.936700105	224.437682226	
ECDH10B_0004	thrC	204.10351517	301.93180303	265.068436914	245.360573825	200.326242703	403.896324415	320.740734558	120.51180191	450.99505579	322.161422497	335.907786264	304.943637053	172.042687255	139.339025685	194.675915052	189.665317811	
ECDH10B_0005	yaaX	13.503031538	33.6808413941	0.0	23.2945354388	85.7363343256	36.3008054536	0.0	0.0	79.250280147	33.4792799169	0.0	0.0	48.2926841418	25.7085045471	0.0	14.2229451345	
ECDH10B_0006	yaaA	114.840937144	124.780164999	102.783751583	76.0027582759	49.1577052021	67.3957590495	250.007313424	0.0	110.264984377	86.7358950743	89.8029432248	158.706187459	174.210264294	117.921634757	79.8832290089	72.6170389619	
ECDH10B_0007	yaaJ	65.8591255202	40.8667393403	28.2491046939	50.5918380857	73.4016258495	61.3493396749	8.48426286383	0.0	96.3862841183	84.0441222712	43.4608264563	13.4880730277	56.3794307787	46.2189356353	81.4598985594	65.5750610583	
ECDH10B_0008	talB	3369.32483645	3256.16500099	1619.50050202	2317.55512214	2068.59127394	1727.46824874	827.215629223	1197.15969256	2003.38727058	2171.91188421	1818.1995751	1787.16967617	3168.52400976	4231.95283979	2969.05461437	3770.03888014	
ECDH10B_0009	mog	265.995942695	125.629009658	283.380422684	189.518533675	102.85079392	158.47206579	0.0	0.0	171.326166856	238.088435969	154.784576055	169.598754984	330.826445605	290.066164066	310.243359352	194.995333805	
ECDH10B_0010	yaaH	143.228584528	142.495867437	231.275190461	100.229888878	67.3642626844	160.266821356	0.0	0.0	201.748570317	212.111356208	155.166760194	191.009669093	128.061849912	165.417848756	146.849476995	177.738436817	
ECDH10B_0011	yaaW	0.0	24.7870962684	22.0944012117	20.7637365706	20.0606811671	21.5713069622	0.0	0.0	13.1861810665	20.1157017988	14.8714592681	33.0401116603	52.7313499636	12.2835036205	0.0	8.02921962727	
ECDH10B_0012	htgA	0.0	0.0	18.258567668	0.0	29.4718649244	0.0	0.0	0.0	13.5606034918	0.0	0.0	6.61914694878	9.22256120763	5.30768674959	0.0	0.0	
ECDH10B_0013	yaaI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9220739588	6.23529446072	0.0	0.0	0.0	5.35014824359	0.0	17.1352624716	
ECDH10B_0014	dnaK	4577.86051258	5607.11203443	395.002252648	358.323387182	1241.13910034	1160.96841587	1285.66456552	2059.45051152	1083.42946369	1398.90697423	360.824889659	597.960683514	255.789683522	532.485076195	527.924809934	499.262577097	
ECDH10B_0015	dnaJ	744.636672878	1122.58017583	133.379563283	180.455413127	417.921989088	292.105249795	375.715566344	174.534333801	648.057078657	379.85471742	215.261414392	187.723923545	155.350007143	172.698892812	207.473133762	179.010235381	
ECDH10B_0016	insL-1	130.61726262	154.86343329	105.417390687	84.1388394492	98.6632243562	141.149608575	32.7250139033	38.0050696051	156.069648736	155.561983349	79.0472174571	83.3370226355	58.7956920978	89.2755772568	91.1323169412	105.185169139	
ECDH10B_0017	mokC	81.1628645659	0.0	0.0	5.883058695	0.0	33.0040996522	0.0	0.0	31.3831109382	0.0	0.0	0.0	0.0	0.0	21.6269229756	0.0	
ECDH10B_0018	hokC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ECDH10B_0020	nhaA	132.305410558	155.609883	274.582572899	129.790256351	375.027587085	213.145585015	72.8250737849	144.985921064	111.333401272	153.908786632	295.058927072	159.421048234	775.064992225	621.387397546	929.475854191	718.773220699	
ECDH10B_0021	nhaR	78.5702058614	45.8629083273	81.6194250059	95.1808767674	138.771496432	100.299434557	0.0	77.8139118294	64.4289032506	105.743212869	143.98724139	128.415834347	136.542767124	189.165955755	208.869289223	269.425236228	
ECDH10B_0022	insB-1	135.271440943	320.615701733	133.026707295	236.793112474	186.304288987	326.985061369	0.0	279.759540148	334.379574877	278.082998494	276.892408277	123.399810974	215.215053324	257.95357603	219.272969058	293.3482434	
ECDH10B_0023	insA-1	61.754353474	175.641645297	57.1572553085	59.9816201729	115.324688835	78.1256465197	0.0	0.0	105.747439031	89.2087644991	27.4798703866	48.5643933742	133.16576422	84.4891422939	172.780308555	108.229103466	
ECDH10B_0024	rpsT	341.795485805	518.814499167	530.328397266	842.34704042	632.975280763	507.563047682	275.93136723	0.0	871.951207317	733.554936751	364.857733633	582.861019388	278.437507005	563.198640999	424.346443233	473.166906886	
ECDH10B_0025	yaaY	0.0	0.0	0.0	14.6673518149	0.0	0.0	0.0	0.0	0.0	0.0	41.5585985025	0.0	0.0	2.35574042037	0.0	0.0	
ECDH10B_0026	ribF	558.773936455	548.926755578	308.767497825	452.733217535	451.08848034	526.477286738	322.212849207	29.9360527038	596.678892678	493.430970386	493.552474625	680.718131433	472.007158061	693.024320825	867.831941059	723.574538861	
ECDH10B_0027	ileS	688.331053369	812.363021898	731.50938836	764.421716056	952.515608868	837.61913305	452.539196523	480.507120715	773.715674355	897.904813545	834.908113135	811.173286458	973.124586159	995.515831441	708.037973526	827.426811598	
ECDH10B_0028	lspA	295.716390682	144.568534599	199.18437456	243.594284874	289.360128349	244.252562409	49.0544652854	0.0	330.949169894	223.514049731	281.9268157	239.372423293	222.750005604	315.380816593	166.680224549	277.956984915	
ECDH10B_0029	fkpB	262.904024045	106.016925373	317.699077423	293.211645359	491.59070694	179.688986995	188.859691349	0.0	167.37659167	339.511783386	182.026661441	320.49909526	428.295742482	255.202071219	375.106964054	272.227169875	
ECDH10B_0030	ispH	481.796258575	356.824036502	257.117495489	535.228431431	430.084691295	620.287354837	127.6654065	593.054924226	544.006923045	466.024334418	606.117519695	561.52081939	509.958176252	465.998153123	443.340550378	422.929112341	
ECDH10B_0031	rihC	147.924603693	68.9586558481	29.0939799562	20.5231949229	0.0	22.7241341868	145.957138513	0.0	36.5278832231	56.7501236624	43.9317534443	11.7191454175	64.6607373324	40.3704394399	48.8083015788	77.1636409805	
ECDH10B_0032	dapB	309.80586775	382.866633602	164.327109012	112.121651479	127.783122373	229.529727914	0.0	0.0	185.54978	155.910807204	158.701266058	163.062926658	170.125961197	132.554246369	75.5100595377	119.296991581	
ECDH10B_0033	carA	51.4825112359	48.8876161389	29.1755702684	59.5678893452	88.6464448902	29.4901731734	158.498435485	0.0	68.4200982595	32.2804694462	62.7086337282	41.529530334	63.1950120974	75.8819048722	13.834454645	29.6740185043	
ECDH10B_0034	carB	51.9659265404	43.2264000101	31.5189799408	49.3103299556	90.8853041245	72.8985648225	30.1452021307	157.54056786	36.9642787121	53.149136181	40.0172414196	81.0383270294	57.5920609938	138.087625058	65.0754246581	63.7733930583	
ECDH10B_0035	caiF	45.5727314407	46.6350111611	22.408242138	0.0	0.0	0.0	0.0	0.0	22.5863298419	5.97844284231	22.9831643234	0.0	27.1646348297	0.0	0.0	0.0	
ECDH10B_0036	caiE	20.3573622679	0.0	0.0	0.0	0.0	3.90911501803	0.0	0.0	4.77915394998	15.7563833692	0.0	0.0	0.0	9.42774491074	0.0	0.0	
ECDH10B_0037	caiD	0.0	0.0	0.0	0.0	19.5819773659	0.0	0.0	0.0	0.0	5.64942786709	0.0	7.79637778196	0.0	1.96206299441	0.0	3.03754652801	
ECDH10B_0038	caiC	15.3361390699	3.43297883308	13.1964408767	13.3859270498	0.0	18.6511376832	0.0	0.0	27.0026767155	27.3613781785	5.31732864842	15.0354619028	9.71278530241	9.86438149254	0.0	6.15382275146	
ECDH10B_0039	caiB	15.6399029082	27.7972234014	0.0	5.2744664162	24.8260537048	18.9678733633	0.0	0.0	49.4709137942	20.2147939259	13.0766279771	6.60284363118	47.8391968061	9.65737526024	4.97170643117	18.8271356777	
ECDH10B_0040	caiA	31.577955644	45.1049911099	0.0	21.1851877416	0.0	99.714923417	0.0	0.0	54.3644441449	51.919873167	19.9066777604	43.1547533354	21.1755814815	30.2412766299	43.7079545701	33.2615331099	
ECDH10B_0041	caiT	0.0	0.0	11.0636073394	2.12023105443	11.5553054555	6.09976759249	0.0	0.0	10.8753354736	8.54266208913	18.5230651081	10.262954576	2.36681966833	10.488409428	9.99263767849	19.7169851858	
ECDH10B_0042	fixA	0.0	0.0	0.0	7.69146973354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ECDH10B_0043	fixB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4916630427	0.502646149799	0.0	0.0	28.548820044	0.876275417512	10.4461252164	7.68737889892	
ECDH10B_0044	fixC	0.0	8.96827137714	0.0	1.9198792944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.641376412817	0.0	6.79888036651	
ECDH10B_0045	fixX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ECDH10B_0046	yaaU	0.0	6.35454543975	4.44127321654	0.185501850743	0.0	0.0	0.0	0.0	1.76706705733	4.26569975775	4.55522175778	2.81760984982	14.8059496144	7.12664534377	4.5462000249	3.85090358131	
ECDH10B_0047	kefF	30.2101722545	28.9822103261	9.2840174583	0.0	62.9399149234	0.0	0.0	0.0	8.86528557576	6.53913296198	0.0	20.1940076404	0.0	4.46925216474	0.0	5.11406138615	
ECDH10B_0048	kefC	30.1372008239	16.5212599927	21.6985876634	18.9659959861	5.12554172599	7.44053776378	0.0	0.0	37.6496258437	35.0735313415	10.9919481546	24.1742758129	9.6235421297	14.3999849206	14.2206015272	11.3371301797	
ECDH10B_0049	folA	114.881260507	51.2985122772	310.16741826	218.77624522	212.197427456	166.854059353	151.762251977	176.248510294	83.3613884296	169.668207865	55.3032391531	154.14338457	126.994667829	170.464321493	25.2314101382	182.294979827	
ECDH10B_0050	apaH	255.704649721	215.417240168	402.338259787	411.521002523	458.754224838	218.33079762	129.619005247	200.710047309	307.130089253	378.382242925	346.383277258	296.37760466	396.642337034	297.426899052	391.49091887	258.778785942	
ECDH10B_0051	apaG	98.1381042136	301.276976866	430.380523603	605.301372396	378.9239776	411.532600601	353.308946401	522.217808277	640.115834216	468.482168633	832.683691556	398.567205559	303.554014605	342.846234385	766.954768486	425.454731244	
