	logFC	logCPM	PValue	FDR
yodA_locusTag_ECDH10B_2116	8.57608092436129	8.50391149543445	4.00590265226541e-24	1.74737473691817e-20
yhjX_locusTag_ECDH10B_3726	7.16430883761044	8.45631406292165	7.71529987255305e-15	1.68270690220382e-11
rpmE2_locusTag_ECDH10B_0285	7.89682803550019	4.82731738833631	2.11354861250813e-09	2.72364393999484e-06
tdcB_locusTag_ECDH10B_3291	7.76678583280656	5.88016924424539	2.49761021549275e-09	2.72364393999484e-06
znuA_locusTag_ECDH10B_1998	4.83898815107412	7.67002437190854	5.99786356884356e-09	4.13357161252263e-06
LitR	-6.60763780193447	13.8788169104428	6.14989128881103e-09	4.13357161252263e-06
rpmJ_locusTag_ECDH10B_0284	11.0492321918218	3.98230469377379	6.63342532958699e-09	4.13357161252263e-06
tdcD_locusTag_ECDH10B_3289	7.56216371780518	4.7161636421108	1.10334769338763e-08	6.01600329819603e-06
yodB_locusTag_ECDH10B_2117	5.79985759066228	5.03302272933766	6.53094004876516e-08	3.16532894363485e-05
puuD_locusTag_ECDH10B_1415	-11.6537890356896	6.06934624849832	2.27087723556433e-07	9.9055665015316e-05
nrdE_locusTag_ECDH10B_2842	-6.73464142457494	6.60367894283936	4.3851479414138e-07	0.0001738910483677
puuA_locusTag_ECDH10B_1414	-5.17123516728186	7.80792316133773	9.56811230490226e-07	0.000347800882283197
fhuF_locusTag_ECDH10B_4523	-4.91376071924677	8.1966605923753	1.5942238290828e-06	0.000497679716965025
YFP	-6.90785074942549	13.6662330990642	1.59732142079559e-06	0.000497679716965025
cydA_locusTag_ECDH10B_0799	2.91101389913678	8.88482257423933	5.39844856586079e-06	0.00139446143349103
tdcC_locusTag_ECDH10B_3290	4.52204247113076	5.85948744608667	5.42551893415686e-06	0.00139446143349103
hdeA_locusTag_ECDH10B_3686	4.67248758647212	5.6331790246404	5.4346273198871e-06	0.00139446143349103
tdcA_locusTag_ECDH10B_3292	5.71059633190533	3.98775347354447	5.9195276375214e-06	0.00143449886415935
tdcE_locusTag_ECDH10B_3288	4.56873708101331	4.36490770406653	7.06015360338944e-06	0.00156724363219455
pflB_locusTag_ECDH10B_0973	2.89489413395891	10.760569679514	7.18589469140098e-06	0.00156724363219455
ydjN_locusTag_ECDH10B_1867	-4.42481029856236	8.28645415735291	1.19683146368265e-05	0.00240276395945399
gmd_locusTag_ECDH10B_2203	-12.0411576926452	6.45112256974654	1.21184793920192e-05	0.00240276395945399
glpA_locusTag_ECDH10B_2400	4.28313996851442	7.23997221378735	1.70653577522063e-05	0.00303834171571514
hypB_locusTag_ECDH10B_2895	4.59783820238368	4.54222283791966	1.77148795713144e-05	0.00303834171571514
ansB_locusTag_ECDH10B_3132	3.07995503578985	7.48406617175955	1.80617178681885e-05	0.00303834171571514
nrdF_locusTag_ECDH10B_2843	-6.52512629196241	5.83583473428955	1.81102440643268e-05	0.00303834171571514
clpB_locusTag_ECDH10B_2760	2.51174866246632	8.74074975884042	2.31999260287774e-05	0.00374807693842692
feoB_locusTag_ECDH10B_3584	3.99093024783915	5.71958755936498	4.02377528660548e-05	0.00626846707149039
yncA_locusTag_ECDH10B_1578	7.32063360244592	1.98695052231767	4.49574116983493e-05	0.00676221482166206
fiu_locusTag_ECDH10B_0873	-4.9723724232582	6.636856231651	5.03281002811478e-05	0.00731770578087889
yfcZ_locusTag_ECDH10B_2506	4.03456970751942	5.80018803123945	5.49145855038848e-05	0.00772701361186921
bssR_locusTag_ECDH10B_0905	4.07142801401427	5.66869756939332	6.3624865393771e-05	0.00867286446398841
yjbE_locusTag_ECDH10B_4215	-5.99227384869669	6.49825612162239	8.16726037606171e-05	0.0107956332607216
nikA_locusTag_ECDH10B_3650	4.20129583295069	4.91612204623102	0.000108588622470157	0.0139031184905413
nirB_locusTag_ECDH10B_3541	4.22564758143259	6.7056315809031	0.000111556429887425	0.0139031184905413
yeeE_locusTag_ECDH10B_2160	-6.27415622744734	5.98732264193212	0.000120498186930048	0.0146003636496909
glpC_locusTag_ECDH10B_2402	3.874112234686	6.83674167983454	0.000130671713439299	0.0154051355141141
yedF_locusTag_ECDH10B_2071	6.91995632356799	1.69845712989009	0.00013695091273462	0.0157205231933792
frdD_locusTag_ECDH10B_4346	4.17613307165281	6.67760221321731	0.000142197390810009	0.0159042312490579
cydB_locusTag_ECDH10B_0800	2.35087630403132	7.71730911871573	0.000156449408305575	0.0170608079757229
yjjW_locusTag_ECDH10B_4537	4.94377803309562	3.93549657408973	0.000165865850248426	0.0171514131609509
yhgG_locusTag_ECDH10B_3585	5.41530212033171	2.30483051516804	0.000166338213477831	0.0171514131609509
rraA_locusTag_ECDH10B_4118	3.3896121440562	6.83492235248483	0.000177814972554292	0.0171514131609509
katG_locusTag_ECDH10B_4131	2.64037561450339	7.95031646862049	0.000178297114719505	0.0171514131609509
ydcH_locusTag_ECDH10B_1553	3.80760049924282	4.20277926219798	0.000178514387290484	0.0171514131609509
udp_locusTag_ECDH10B_4022	3.08943857787139	7.01802369295117	0.000180872307520344	0.0171514131609509
glpB_locusTag_ECDH10B_2401	3.69552393536129	6.72701133928637	0.000205992426047401	0.019117850264229
ynfE_locusTag_ECDH10B_1720	3.87872474711911	4.62017689369297	0.000220460667679692	0.020034363175392
dmsA_locusTag_ECDH10B_0964	4.21596030556844	6.27471176970258	0.000234557107925893	0.0208803694851581
nirC_locusTag_ECDH10B_3543	4.48765965027553	3.55526907637118	0.000263753765042027	0.0230098784622665
hypE_locusTag_ECDH10B_2898	4.3432321431506	5.40507347033882	0.000285559078315043	0.0239136357792685
puuP_locusTag_ECDH10B_1413	-5.36595118738685	5.44496667523725	0.000286154362939002	0.0239136357792685
hdeD_locusTag_ECDH10B_3687	4.41449249908671	4.73548455925091	0.000290559994566995	0.0239136357792685
glpQ_locusTag_ECDH10B_2398	3.27283461398041	9.42696356585016	0.00031037629824976	0.0250715076475084
manZ_locusTag_ECDH10B_1957	2.6933265149063	6.59379842729006	0.000322228679858635	0.0255556636644248
hyaB_locusTag_ECDH10B_1043	9.00473785903109	2.15350033462963	0.00038667266573423	0.0301190387130842
hypA_locusTag_ECDH10B_2894	8.03132101126639	1.34047179938716	0.000413851193727631	0.0313903278388633
frdC_locusTag_ECDH10B_4347	4.2633143582361	6.47872984828747	0.000417386294051827	0.0313903278388633
ucpA_locusTag_ECDH10B_2591	3.11277930350443	7.12663659846697	0.000442127440398477	0.0326874558477654
garP_locusTag_ECDH10B_3300	5.77689608128144	1.58829797545469	0.000460570568027089	0.0334834802955694
cirA_locusTag_ECDH10B_2312	-3.56441540245439	7.17868324311957	0.000469600932878973	0.033580315888821
yeeD_locusTag_ECDH10B_2159	-10.3905482433048	4.79566633235741	0.000486538932714997	0.0342303681371422
garR_locusTag_ECDH10B_3298	5.54274009239595	1.66984574778922	0.000506657684454665	0.0350800130093849
cysJ_locusTag_ECDH10B_2932	-3.47035110342326	6.91013658108815	0.000536999938955335	0.0365999020894245
wzc_locusTag_ECDH10B_2210	-11.5584221059478	5.97028201475768	0.000554387752331362	0.0372036827026061
puuR_locusTag_ECDH10B_1416	-3.37452917159679	6.72424053480594	0.000586630879972863	0.0387542585126958
hdeB_locusTag_ECDH10B_3685	4.07275536218587	4.49548662532138	0.000595371684126442	0.0387542585126958
frdA_locusTag_ECDH10B_4349	3.67502665232673	8.93496498845326	0.000604147083645877	0.0387542585126958
focA_locusTag_ECDH10B_0974	2.79305129466402	6.87111178716599	0.000620037044467434	0.0388858867313609
iscR_locusTag_ECDH10B_2698	-2.97128482649661	7.45010809692686	0.000624028443648616	0.0388858867313609
dnaK_locusTag_ECDH10B_0014	2.19431887320936	10.312976340549	0.000674236173108104	0.0414227913675711
dcuA_locusTag_ECDH10B_4331	2.19639105262497	7.89020856896706	0.00069244781911395	0.0416365980928057
gadE_locusTag_ECDH10B_3688	3.53836101354255	5.53763418607004	0.000696806891511879	0.0416365980928057
dsdX_locusTag_ECDH10B_2530	-7.5993643756765	5.56459003371361	0.000772737823277427	0.0451879188647688
ykgE_locusTag_ECDH10B_0294	4.32155061421934	2.81236360586002	0.000776958715006342	0.0451879188647688
ygfJ_locusTag_ECDH10B_3052	4.79415862954923	2.90208273258351	0.000827765225536354	0.0473748599894217
yjjZ_locusTag_ECDH10B_4524	-9.83108446581336	4.24457878615781	0.000836282489496898	0.0473748599894217
gatY_locusTag_ECDH10B_2249	2.22147021274739	8.98990780772916	0.000854165705490062	0.047767574453175
pfkA_locusTag_ECDH10B_4105	1.85413302085633	8.7992588054421	0.000865209019100109	0.047772680269806
yeiA_locusTag_ECDH10B_2304	3.8277885315353	3.82427902499975	0.000908425737579496	0.0492672302875843
ompW_locusTag_ECDH10B_1371	4.30132270124795	5.65834753110697	0.000924313512829347	0.0492672302875843
tnaA_locusTag_ECDH10B_3895	3.6850926817867	5.70325354166399	0.00093016753353666	0.0492672302875843
aspA_locusTag_ECDH10B_4332	3.74829309752071	8.82299261532895	0.000948679592322982	0.0492672302875843
ilvC_locusTag_ECDH10B_3963	2.30139323795777	10.0425554085355	0.0009487499642726	0.0492672302875843
cysP_locusTag_ECDH10B_2590	-4.22679703309186	6.4875508895466	0.000995378087836793	0.0510804614016952
hyaA_locusTag_ECDH10B_1042	4.93290160198417	1.90017020081572	0.00101412093558186	0.0514371572210239
yciW_locusTag_ECDH10B_1404	-5.04089578201764	5.90030987718087	0.00108265807628418	0.0542822359626621
frmB_locusTag_ECDH10B_0310	-3.11710785207266	7.6432444735576	0.00119676674947058	0.0593215518317122
yhbS_locusTag_ECDH10B_3329	2.9966418955822	6.13449262670757	0.00122696121108761	0.0601348854243162
fimZ_locusTag_ECDH10B_0491	-9.75802626634473	4.13989352214872	0.00128266645482188	0.061579510100492
ydhV_locusTag_ECDH10B_1807	4.20683061342254	2.21821175116823	0.0012846711185568	0.061579510100492
cdd_locusTag_ECDH10B_2300	3.17562468677247	5.00272825683386	0.00134161534070644	0.0636100664800162
gldA_locusTag_ECDH10B_4134	3.48572236433332	5.092268747888	0.0014073078998222	0.0660072802045639
gadA_locusTag_ECDH10B_3694	4.36474226985797	3.12547566929767	0.00146160144179799	0.0678245264800303
gpmI_locusTag_ECDH10B_3794	1.81123165031765	8.75951104515941	0.00152789966517849	0.0701547193632482
yjjI_locusTag_ECDH10B_4538	3.90624593284371	5.16247178300871	0.00156267743992549	0.0710041561766145
ydcZ_locusTag_ECDH10B_1577	4.59789529130112	1.47359013046642	0.00170586749309833	0.0767112784009786
manY_locusTag_ECDH10B_1956	3.09593643767576	6.18991003735966	0.00182307148269728	0.0804230339811707
ilvL_locusTag_ECDH10B_3954	3.85850025689861	2.43768447469072	0.00182528206422189	0.0804230339811707
yhbT_locusTag_ECDH10B_3330	3.162660106772	5.5709197509879	0.00191209175098189	0.0821119407827226
hypD_locusTag_ECDH10B_2897	3.60197146733452	5.77411134916468	0.00191650780179561	0.0821119407827226
fhuE_locusTag_ECDH10B_1174	-4.43746880903752	6.15733463356318	0.00192008664828925	0.0821119407827226
BM3R1	-4.43350392037149	9.65962728549244	0.00211108633611622	0.0894034815353297
frmA_locusTag_ECDH10B_0311	-2.62044289957968	8.62607933926261	0.00219264707921911	0.091952857348501
sohA_locusTag_ECDH10B_3302	4.49580277722248	1.86285263325864	0.00221344567207533	0.091952857348501
glpT_locusTag_ECDH10B_2399	2.93801759103858	8.61323328334275	0.00230431834174102	0.0948248736478709
ygeV_locusTag_ECDH10B_3044	3.00757470325085	5.3333217884119	0.00233429583041498	0.0951607328249548
sgbU_locusTag_ECDH10B_3763	7.48261182917388	0.918310818971901	0.00238920902670685	0.0954120513918354
mdtE_locusTag_ECDH10B_3689	3.26946167557005	3.65029345408863	0.0023907246458627	0.0954120513918354
mqo_locusTag_ECDH10B_2367	-2.87257827125429	7.44282879298348	0.00242731885809356	0.0954120513918354
pepT_locusTag_ECDH10B_1199	3.08394900061206	5.9749843363661	0.0024279545402324	0.0954120513918354
cysD_locusTag_ECDH10B_2920	-3.87646978609903	6.03918183283447	0.00257231142672871	0.100182343244559
gatC_locusTag_ECDH10B_2245	2.57270711890455	6.15446323083779	0.0026857802557743	0.103675871466261
yebA_locusTag_ECDH10B_1997	2.53488486410496	6.55952125247425	0.0028824991668478	0.110293520752545
ugd_locusTag_ECDH10B_2176	-3.0853264247195	7.78319181040933	0.00292251090825629	0.110852109407078
fcl_locusTag_ECDH10B_2202	-11.3529259706206	5.76459105432435	0.00319699181721502	0.118678008865517
araE_locusTag_ECDH10B_3013	-4.80606769581163	7.88143747187976	0.00319964062206168	0.118678008865517
narH_locusTag_ECDH10B_1284	3.39333061302888	3.25268503841252	0.00323444166708254	0.118678008865517
ydeH_locusTag_ECDH10B_1666	-2.77108323943642	6.50815056621206	0.00326081795301628	0.118678008865517
rcsA_locusTag_ECDH10B_2093	-4.61457352020951	6.81592144861488	0.00326486956989043	0.118678008865517
tpx_locusTag_ECDH10B_1443	1.9115458261543	7.71930817971054	0.00329693267618295	0.118853060607521
yccM_locusTag_ECDH10B_1064	4.06933797166644	1.3172358215344	0.00334429627454703	0.119572297947329
csrB_locusTag_ECDH10B_2961	2.21342166861012	9.85173176792935	0.003386892734695	0.120110781371866
yhbV_locusTag_ECDH10B_3332	3.91133316403834	3.79112699275268	0.0035784287384137	0.125879888362585
deoA_locusTag_ECDH10B_4540	2.97652181123474	4.7443973670354	0.00360811350718094	0.125908728946586
ybhB_locusTag_ECDH10B_0841	-9.34032977636448	3.79880871673413	0.00367083134402198	0.127080685100189
groES_locusTag_ECDH10B_4335	1.92281582328711	7.67400160752398	0.00374620060268206	0.128668716762985
yqeB_locusTag_ECDH10B_3050	3.42013228809942	4.12173863790768	0.00384746819569126	0.129819900917172
yeaI_locusTag_ECDH10B_1923	3.69450336518356	2.64142582001218	0.00384915589182996	0.129819900917172
yibT_locusTag_ECDH10B_3783	2.91536814738049	4.49548674328623	0.00386900209060805	0.129819900917172
marA_locusTag_ECDH10B_1662	-8.90655877988832	3.31553538203892	0.00412062205512466	0.136852820017938
yeiT_locusTag_ECDH10B_2303	3.25398348231205	2.87793755957786	0.00414135081209715	0.136852820017938
