	logFC	logCPM	PValue	FDR
SrpR	2.52339626034061	11.7737597555764	8.88189583167933e-05	0.387428296177852
yihR_locusTag_ECDH10B_4069	8.35816933313747	1.55104693870303	0.000207914237808608	0.447345028902947
tnaC_locusTag_ECDH10B_3894	4.76333031554133	3.05763658676251	0.000307665081776442	0.447345028902947
tnaA_locusTag_ECDH10B_3895	3.98777730218327	5.70055557942537	0.00042487094101402	0.463321761175789
wzc_locusTag_ECDH10B_2210	-11.5578198766005	5.97056201603908	0.000871721065616604	0.622969302419062
hcp_locusTag_ECDH10B_0943	5.57793306913641	1.19993692867211	0.000890973678084557	0.622969302419062
napB_locusTag_ECDH10B_2360	5.40168637933422	1.8293121107014	0.000999721484854066	0.622969302419062
sgaE_locusTag_ECDH10B_4393	4.37214609053189	2.50224695537662	0.00144585276952873	0.788351222585543
ybfL_locusTag_ECDH10B_0772	4.74493337159627	1.27768760282876	0.00177108917351536	0.85451268333852
yjgH_locusTag_ECDH10B_4442	4.37691046778303	2.30680683655767	0.00195899285497139	0.85451268333852
paaC_locusTag_ECDH10B_1515	7.17393826000309	0.640442092965277	0.00240408611534223	0.888808933887453
cynX_locusTag_ECDH10B_1354	6.6685192700617	0.289224188697774	0.00244514149625159	0.888808933887453
wcaK_locusTag_ECDH10B_2195	-10.063440158201	4.49585228874356	0.00276359382511318	0.926853643214743
BM3R1	2.9012003257996	9.65957290951466	0.00297477097776396	0.926853643214743
torA_locusTag_ECDH10B_1069	3.86425511792075	1.82282932416363	0.00495386476567825	1
manZ_locusTag_ECDH10B_1957	2.3831632511916	6.59273239548824	0.00562087386166993	1
lacA_locusTag_ECDH10B_1355	-9.96774472158665	4.416250453687	0.00605240458510062	1
ydhM_locusTag_ECDH10B_1783	-6.45776597654546	4.70432284110488	0.00623370171008413	1
wcaI_locusTag_ECDH10B_2200	-10.9320321484867	5.34481330354924	0.00639349677704468	1
pitB_locusTag_ECDH10B_3164	3.88070229607446	1.25880098718527	0.00669453597873791	1
frvX_locusTag_ECDH10B_4088	4.10461740388977	1.31823884456937	0.0067500991181509	1
livH_locusTag_ECDH10B_3631	2.88456185894681	3.28249225405652	0.00719811712138041	1
insD-2_locusTag_ECDH10B_1528	6.92550505335716	0.503490556637698	0.00795419089072762	1
yahA_locusTag_ECDH10B_0302	-8.78707901894685	3.22257380435829	0.00815330936696164	1
sgcB_locusTag_ECDH10B_4506	7.58396213928103	0.920368270461222	0.0082022773183701	1
yfcT_locusTag_ECDH10B_2499	6.97204755949554	0.471561307705752	0.00834140841039816	1
rhaA_locusTag_ECDH10B_4093	4.32741237455118	1.13870979939272	0.009252722961511	1
pspB_locusTag_ECDH10B_1422	5.02229769093813	0.147098407692482	0.00949152186074857	1
ybgA_locusTag_ECDH10B_0774	-8.77769183698664	3.20217488138277	0.00949241528119048	1
yiaO_locusTag_ECDH10B_3760	6.88483865819856	0.411483943175899	0.00972309300872474	1
ydcO_locusTag_ECDH10B_1563	3.20991690262364	2.58343202662061	0.00990750149984225	1
pphA_locusTag_ECDH10B_1977	-8.85356539440594	3.26652828178178	0.0103284320192917	1
wcaA_locusTag_ECDH10B_2209	-9.98859939471892	4.42485782587771	0.0103555842858715	1
tnaB_locusTag_ECDH10B_3896	2.91274018731557	2.96383652633415	0.0104582452771186	1
wzxC_locusTag_ECDH10B_2196	-9.68564422489937	4.14555305455217	0.010600684580857	1
gmd_locusTag_ECDH10B_2203	-5.99388590810018	6.4510399710005	0.0112852437400337	1
yhaI_locusTag_ECDH10B_3280	3.11640411236989	1.49192847270304	0.0123519957474552	1
yiaW_locusTag_ECDH10B_3768	6.69266761494973	0.283113438682874	0.0129779618491036	1
ydiN_locusTag_ECDH10B_1827	6.69268702890669	0.283113438682874	0.0130335418405799	1
ssuA_locusTag_ECDH10B_1006	6.69269719857965	0.283113438682874	0.0130627702527878	1
30_locusTag_ECDH10B_1329	6.69270794380991	0.283113438682874	0.0130937382006143	1
ybhH_locusTag_ECDH10B_0837	6.58618876784368	0.214330116492379	0.0135973853540857	1
yjcS_locusTag_ECDH10B_4274	6.55290152086253	0.259909882906911	0.0149131485661188	1
AmtR	-2.38677776085745	11.7710045208441	0.0150115965608462	1
rhaR_locusTag_ECDH10B_4096	6.48023684856539	0.214635462949444	0.0151846983403823	1
yiiE_locusTag_ECDH10B_4079	5.33537116076509	0.00284489523413912	0.0163959097898773	1
acrR_locusTag_ECDH10B_0420	-8.43551983535801	2.93535487866476	0.0173173926513539	1
alaU_locusTag_ECDH10B_3451	4.38042367498184	1.18688569960867	0.017675046262788	1
ydaQ_locusTag_ECDH10B_1467	6.34581452215901	0.0660971728750509	0.018173109891225	1
alsE_locusTag_ECDH10B_4276	6.34582710121096	0.0660971728750509	0.0182096948651727	1
5_locusTag_ECDH10B_1352	6.3458409050883	0.0660971728750509	0.0182499464569972	1
yeaJ_locusTag_ECDH10B_1924	-4.14271217552696	4.45049822263837	0.0190360284576807	1
ydfE_locusTag_ECDH10B_1709	7.0543177249494	0.529182616608465	0.0195462247063733	1
torC_locusTag_ECDH10B_1068	5.93806982887696	0.438393410389591	0.0196456437035024	1
elaD_locusTag_ECDH10B_2431	-9.50297716516386	3.83366684037444	0.0214319766147034	1
fliJ_locusTag_ECDH10B_2084	6.2088944173111	-0.0140611049177809	0.0218491505212332	1
gabP_locusTag_ECDH10B_2830	-9.2960826539182	3.69290463610455	0.0220175300394349	1
ynjH_locusTag_ECDH10B_1898	3.20332146618467	1.72366509133416	0.0223891745031231	1
yecE_locusTag_ECDH10B_2009	2.54166988591222	2.69670654109134	0.0224919314099979	1
ydcK_locusTag_ECDH10B_1555	-8.78262411720193	3.098046980064	0.0236449784472317	1
pspC_locusTag_ECDH10B_1423	-10.4674179875802	4.81486095043472	0.0237426406784628	1
yafO_locusTag_ECDH10B_0215	3.01968382427239	1.18803879428394	0.0238595081882515	1
ybgD_locusTag_ECDH10B_0786	-8.77155852217665	3.18272455782153	0.02456024773718	1
ydjX_locusTag_ECDH10B_1888	2.69494014023624	2.7573674424577	0.0247651021790589	1
ygeW_locusTag_ECDH10B_3045	6.04953440758679	-0.0378236698130844	0.0252708268188428	1
cII_locusTag_ECDH10B_1330	6.04952512480576	-0.0378236698130844	0.0252991598262969	1
yhfT_locusTag_ECDH10B_3552	-8.195743202519	2.57533153589438	0.0269617853527508	1
yehD_locusTag_ECDH10B_2264	2.99994463847537	1.90314226199739	0.0272393586198678	1
wcaJ_locusTag_ECDH10B_2197	-9.33636444971744	3.81622415774591	0.0294207419334527	1
gsiC_locusTag_ECDH10B_0900	-3.62873549556029	4.30543214810429	0.030043119797201	1
yehC_locusTag_ECDH10B_2263	5.94542844005316	-0.0945038153336748	0.0309089504494444	1
yafZ_locusTag_ECDH10B_0237	5.94541247537881	-0.0945038153336748	0.0309603768051895	1
nrfF_locusTag_ECDH10B_4266	5.94540866010938	-0.0945038153336748	0.0309726830204318	1
kdpC_locusTag_ECDH10B_0762	2.85559388672263	1.74481115239637	0.0318357733317769	1
