	logFC	logCPM	PValue	FDR
yodA_locusTag_ECDH10B_2116	-8.5082571194955	9.02166894993312	3.97195113388698e-41	1.7325650846015e-37
YFP	7.69622909877658	13.9772719108839	9.02768359427296e-37	1.96893779191093e-33
tdcB_locusTag_ECDH10B_3291	-11.7925180787811	6.36114884318709	1.40591937646689e-32	2.04420677338286e-29
frdA_locusTag_ECDH10B_4349	-5.1982578880732	9.21157267806981	2.06880883760367e-30	2.2560360374068e-27
yhjX_locusTag_ECDH10B_3726	-7.18437532254286	8.96350662701019	3.62867006797304e-30	3.16565176729968e-27
glpA_locusTag_ECDH10B_2400	-4.62109717850531	7.64050204831674	5.11607444783422e-25	3.71938612357548e-22
dmsA_locusTag_ECDH10B_0964	-6.1634543502018	6.60818245410118	1.23412904250293e-24	7.69038697628254e-22
hypD_locusTag_ECDH10B_2897	-5.53816499938319	6.01460018717364	3.20611609959424e-23	1.74813480330376e-20
glpC_locusTag_ECDH10B_2402	-4.3918323059485	7.18857119527324	2.36117074515611e-22	1.14438075448566e-19
ompW_locusTag_ECDH10B_1371	-7.07098043513413	5.9776740835387	1.19283461682586e-21	5.20314459859439e-19
aspA_locusTag_ECDH10B_4332	-4.33761446993761	9.15771569895091	1.62112985941429e-21	6.42851676978649e-19
yfcZ_locusTag_ECDH10B_2506	-4.53076930069635	6.16559086785426	3.57655058361921e-20	1.30007613714558e-17
nirB_locusTag_ECDH10B_3541	-5.5167358902061	7.05978595433825	1.24029030199915e-19	4.16165099793867e-17
bssR_locusTag_ECDH10B_0905	-5.36132195156571	5.97333695859763	1.37195013305481e-19	4.2746046288465e-17
LitR	6.66985180928899	13.4715005461586	1.63437559791211e-18	4.7527642387284e-16
focA_locusTag_ECDH10B_0974	-4.43131522056774	6.95617136629571	3.30444496324461e-18	9.00874308104563e-16
glpB_locusTag_ECDH10B_2401	-3.96630736152083	7.07907157386415	3.96109681844386e-18	1.01637084247365e-15
nrdE_locusTag_ECDH10B_2842	6.75649424304127	6.19937069331093	4.7390925312273e-18	1.13456918819272e-15
znuA_locusTag_ECDH10B_1998	-4.87804539551878	8.11580855278117	4.94195657397102e-18	1.13456918819272e-15
ansB_locusTag_ECDH10B_3132	-3.96099454806874	7.69929689944376	2.46719830573167e-17	5.38095950480078e-15
katG_locusTag_ECDH10B_4131	-3.54358065024181	8.0802051050033	3.3996640600139e-17	7.06158791894315e-15
frdD_locusTag_ECDH10B_4346	-5.39004260520103	7.02980605352209	3.56238423836935e-16	7.06323638534868e-14
rpmE2_locusTag_ECDH10B_0285	-7.23066059879529	5.29926276586107	5.84751995724737e-16	1.10899487189187e-13
rpmJ_locusTag_ECDH10B_0284	-11.5055712195604	4.41859685878442	3.19442886661909e-15	5.8058744650802e-13
rraA_locusTag_ECDH10B_4118	-4.09652334462185	7.1115133313045	8.52186884151775e-15	1.48689567546802e-12
pflB_locusTag_ECDH10B_0973	-3.24221024395291	11.0097503426675	5.12288921474088e-14	8.59463182873066e-12
dmsB_locusTag_ECDH10B_0965	-11.1717865452322	4.08939427857575	5.5474225609618e-14	8.96216933737607e-12
fhuF_locusTag_ECDH10B_4523	5.26236253111435	8.07034364905672	7.76549257460674e-14	1.20975280751552e-11
cydA_locusTag_ECDH10B_0799	-3.00629688375071	9.17361644196736	1.19538151669402e-13	1.798018681317e-11
nikA_locusTag_ECDH10B_3650	-5.16456919302237	5.26174490749923	2.16353806787176e-13	3.14578435068554e-11
puuD_locusTag_ECDH10B_1415	11.1923625587071	4.68582262983479	2.86417628421998e-13	4.0301732102476e-11
fiu_locusTag_ECDH10B_0873	5.50944569273778	6.68698199525303	3.10227330591594e-13	4.22878630012666e-11
tdcD_locusTag_ECDH10B_3289	-6.90363405417443	5.18151361509384	3.74411878198778e-13	4.94904428091839e-11
dcuA_locusTag_ECDH10B_4331	-2.93527359059138	7.9385184456738	1.65992045996488e-12	2.12958030775494e-10
ynjE_locusTag_ECDH10B_1895	-4.31070013177825	6.06510000390496	2.2091765688295e-12	2.75326519806694e-10
puuA_locusTag_ECDH10B_1414	5.04378578795734	7.20768978256693	5.47858512685752e-12	6.63821897870903e-10
cirA_locusTag_ECDH10B_2312	4.04977522396883	7.21165509826405	6.92245172211473e-12	8.16100930050391e-10
glpQ_locusTag_ECDH10B_2398	-2.83587206318511	9.83499942807084	1.06940835203983e-11	1.22756821884151e-09
yodB_locusTag_ECDH10B_2117	-5.55011035630382	5.49520391843195	1.13988029736355e-11	1.27491227105123e-09
hypB_locusTag_ECDH10B_2895	-5.25173950853835	4.92142808674553	1.35552225306992e-11	1.47819701697275e-09
ydjN_locusTag_ECDH10B_1867	4.10681837186584	7.51717252207393	1.52704977586207e-11	1.6246319810513e-09
yjbE_locusTag_ECDH10B_4215	6.54386617932395	6.55540390602433	2.41595671662724e-11	2.50914361855429e-09
yjjI_locusTag_ECDH10B_4538	-5.4617250200508	5.44890433497766	2.83681877946379e-11	2.87772174791187e-09
pepT_locusTag_ECDH10B_1199	-3.30351867700392	6.25841058284334	3.20624293926571e-11	3.17855265933569e-09
nrdD_locusTag_ECDH10B_4433	-3.03276372471352	6.6165133419403	3.96710386891343e-11	3.84544601693342e-09
udp_locusTag_ECDH10B_4022	-2.77165285367264	7.38927410790444	4.81560219772117e-11	4.56644712749125e-09
nirD_locusTag_ECDH10B_3542	-10.7321909093584	3.65834398598774	9.89670626589934e-11	9.18498568762828e-09
cydB_locusTag_ECDH10B_0800	-2.60618692508206	7.88867527231035	1.47508420715939e-10	1.34048277325609e-08
feoB_locusTag_ECDH10B_3584	-3.29694132319114	6.1888639559558	1.62797417833189e-10	1.44922925834361e-08
yjjW_locusTag_ECDH10B_4537	-6.65275060503739	4.27560470773408	2.29441716347613e-10	2.00164953341658e-08
clpB_locusTag_ECDH10B_2760	-2.78046058642951	8.9378661133495	3.63217928053619e-10	3.10658157288213e-08
pepE_locusTag_ECDH10B_4210	-5.38650349893635	5.46951113984756	3.85876568956933e-10	3.23691075728873e-08
ucpA_locusTag_ECDH10B_2591	-2.63684037742035	7.53186776797305	6.09837028228126e-10	5.01907380590771e-08
yeeE_locusTag_ECDH10B_2160	5.66832969324438	4.88240843354805	7.60211233849224e-10	6.14081741120429e-08
hybO_locusTag_ECDH10B_3174	-5.26807939221533	5.8317646719857	8.66184905708714e-10	6.86963374309348e-08
gmd_locusTag_ECDH10B_2203	12.9948262797593	6.47732742395875	1.03724997487132e-09	8.07943641140838e-08
iscR_locusTag_ECDH10B_2698	3.0864521121315	7.13598834337444	1.34268207691439e-09	1.02750512622817e-07
nrdF_locusTag_ECDH10B_2843	6.2302395444203	5.09983992468304	1.4329773941218e-09	1.07769782640678e-07
glpT_locusTag_ECDH10B_2399	-2.36651622489488	9.02805733010512	2.17062876072311e-09	1.60479367021597e-07
yecH_locusTag_ECDH10B_2047	-5.70074634601895	4.58372570424473	2.51563455057146e-09	1.82886631826545e-07
tdcC_locusTag_ECDH10B_3290	-4.2927963823367	6.30443858442322	2.72250945216549e-09	1.92919513849103e-07
hypE_locusTag_ECDH10B_2898	-5.2826995836037	5.76309312896542	2.74209304416424e-09	1.92919513849103e-07
frdC_locusTag_ECDH10B_4347	-5.38301984373208	6.83573168676772	3.74890852044715e-09	2.59567285177627e-07
napA_locusTag_ECDH10B_2363	-5.61984064103525	6.0337668516583	4.46903891136777e-09	3.0459293330291e-07
fhuA_locusTag_ECDH10B_0130	2.74264673905076	7.43594207146898	4.62901995796166e-09	3.10642847025058e-07
dmsC_locusTag_ECDH10B_0966	-3.70081000236294	5.36179368162946	6.45937251907166e-09	4.26905801942282e-07
tdcE_locusTag_ECDH10B_3288	-4.40074274205591	4.77747319918511	7.26490197578419e-09	4.72977648035383e-07
nikD_locusTag_ECDH10B_3653	-7.79752387870594	3.458140710375	9.89898584915553e-09	6.34990827559065e-07
fcl_locusTag_ECDH10B_2202	12.2718997641308	5.75775368373029	1.53135352317732e-08	9.68081748999924e-07
ycgK_locusTag_ECDH10B_1231	-6.1295123113357	4.35632005951644	1.8670678385758e-08	1.16344998740966e-06
hybB_locusTag_ECDH10B_3172	-4.01241874535703	4.9516726552546	1.93135634862452e-08	1.18656005530988e-06
dnaK_locusTag_ECDH10B_0014	-2.9532609665903	10.3638800999533	2.05993733580762e-08	1.24797870261012e-06
napC_locusTag_ECDH10B_2359	-10.4000929543304	3.33374510913105	2.3034110787182e-08	1.37636700347517e-06
yeeD_locusTag_ECDH10B_2159	10.310136940552	3.81570634620711	2.4619872697299e-08	1.45124168521105e-06
yhbT_locusTag_ECDH10B_3330	-3.20023697225021	5.88863248764728	3.66836736620501e-08	2.13352246018483e-06
nikB_locusTag_ECDH10B_3651	-10.358232612594	3.29653663648994	4.08224206408597e-08	2.34299208993987e-06
ybhB_locusTag_ECDH10B_0841	10.2894371612821	3.7957167610987	4.43186919823833e-08	2.5106251224306e-06
yhbU_locusTag_ECDH10B_3331	-6.74658918134696	3.64882121152922	4.75829182744941e-08	2.66098319888902e-06
puuP_locusTag_ECDH10B_1413	5.51500224638142	5.15777620759405	5.56448747786811e-08	3.07244232638743e-06
tpx_locusTag_ECDH10B_1443	-2.38492430612954	7.76233780978425	6.02280938119627e-08	3.28393681509727e-06
hdeA_locusTag_ECDH10B_3686	-4.43244532048945	6.08124943062172	6.15987855677826e-08	3.31720867465022e-06
ydcH_locusTag_ECDH10B_1553	-3.96312335595503	4.54545783478837	7.295834905726e-08	3.88102827546059e-06
ynfE_locusTag_ECDH10B_1720	-4.05842380327367	4.97309435141403	7.74277648776175e-08	4.06915554694178e-06
nirC_locusTag_ECDH10B_3543	-6.14519828076509	3.85493453198656	1.07991133374923e-07	5.60782528311205e-06
yhdH_locusTag_ECDH10B_3429	-2.59651951107882	5.89850874469684	1.23425130398544e-07	6.33388727998175e-06
frmB_locusTag_ECDH10B_0310	2.527717509066	6.6788699866091	1.70489572974701e-07	8.64738973622842e-06
PhlF	-2.0941838888253	10.1420643237002	1.74015650318866e-07	8.72478467460797e-06
puuR_locusTag_ECDH10B_1416	3.05140204904913	5.99381716313991	1.82135023183609e-07	9.02810194462387e-06
gatD_locusTag_ECDH10B_2244	-2.46231439489266	6.1029085170049	1.95137287255568e-07	9.56391962931224e-06
ycgF_locusTag_ECDH10B_1212	2.95833422832567	6.82542062328282	2.00253357468644e-07	9.70561272531363e-06
yhbV_locusTag_ECDH10B_3332	-5.99940953681279	4.01803345926367	2.02781888237027e-07	9.72016040098806e-06
manX_locusTag_ECDH10B_1955	-3.11470228712718	7.49033008877589	2.2753753788091e-07	1.0788247176484e-05
selB_locusTag_ECDH10B_3771	-2.09322711241681	7.28426191861117	2.39098368191734e-07	1.1214484753251e-05
tdcA_locusTag_ECDH10B_3292	-5.10356658744881	4.42052605643454	2.57172547055347e-07	1.19339005346322e-05
mqo_locusTag_ECDH10B_2367	3.2703208780923	7.39664495440838	2.60859565621508e-07	1.19775728972739e-05
yebA_locusTag_ECDH10B_1997	-2.31311466027319	6.85474802985339	3.25816754855938e-07	1.48042987987667e-05
wza_locusTag_ECDH10B_2212	6.94490478449358	5.05034803906529	3.3069291051217e-07	1.48709533572586e-05
yjjZ_locusTag_ECDH10B_4524	10.0599571200337	3.57086435071484	3.39113530673777e-07	1.50940124571328e-05
cpsB_locusTag_ECDH10B_2199	6.97847885747801	5.63590506927167	3.75601300555118e-07	1.65492209396104e-05
