	logFC	logCPM	PValue	FDR
gadB_locusTag_ECDH10B_1624	10.9268799991088	4.7361630393808	0.000584483478860306	1
pflD_locusTag_ECDH10B_4139	9.93591888576696	3.71911464804451	0.00190523617414846	1
yibG_locusTag_ECDH10B_3777	6.25148667343584	3.78831164059478	0.00238066753459027	1
iap_locusTag_ECDH10B_2921	6.49026295973241	3.29474538632005	0.00370742927080456	1
ycdY_locusTag_ECDH10B_1107	9.28458293359227	3.06424859949955	0.00394758758751693	1
ygcL_locusTag_ECDH10B_2928	9.69768425463149	3.44689565980916	0.00444132252426284	1
fdrA_locusTag_ECDH10B_0474	9.83583601070228	3.58207308779241	0.00451052106159647	1
lacY_locusTag_ECDH10B_1356	5.44460475387784	4.3540568153321	0.00615328128565395	1
ycdX_locusTag_ECDH10B_1106	5.76894999389228	3.30346987914088	0.0063368150754122	1
caiA_locusTag_ECDH10B_0040	8.98222949873173	3.00085960272129	0.00732520405291268	1
ygbJ_locusTag_ECDH10B_2904	9.35106705226618	3.06660710775245	0.00751225180506241	1
yggF_locusTag_ECDH10B_3105	-8.36467394244983	3.42591011577936	0.00834941883969085	1
trg_locusTag_ECDH10B_1549	8.22464075905335	2.22897233379879	0.00861999234726658	1
hcaF_locusTag_ECDH10B_2706	9.75255770566643	3.47981536842301	0.00913319295995088	1
yjgI_locusTag_ECDH10B_4443	-4.30198857117033	4.18949415843051	0.00914845975028385	1
yiiQ_locusTag_ECDH10B_4109	4.5782548137381	3.38467546882269	0.00959250854316568	1
garL_locusTag_ECDH10B_3299	9.86392387503044	3.56658179154456	0.00964568040860221	1
dmsB_locusTag_ECDH10B_0965	8.8686184967922	2.91096473450641	0.0107562621492499	1
ynaA_locusTag_ECDH10B_1489	7.29866158857251	1.36256190871789	0.0108027714349536	1
ydcT_locusTag_ECDH10B_1571	7.57979058495806	1.75056868374263	0.0122027389083355	1
zraP_locusTag_ECDH10B_4191	9.17560310848872	2.80763445773576	0.0127853438660125	1
yfiB_locusTag_ECDH10B_2772	3.63958265427459	4.431168332029	0.0128902422488461	1
yhfZ_locusTag_ECDH10B_3558	7.51797894929777	1.69588505398928	0.0129857243723466	1
motB_locusTag_ECDH10B_2030	7.68731734635389	1.84277380217592	0.0135746604254769	1
yafM_locusTag_ECDH10B_0210	4.90503620310161	3.67960817334015	0.0146417172930618	1
ydjG_locusTag_ECDH10B_1909	8.33755098794505	2.4152276415281	0.0150640802565479	1
yiaC_locusTag_ECDH10B_3729	7.40208482804216	1.60170044322268	0.0150964393493076	1
hydN_locusTag_ECDH10B_2881	7.40964042723033	1.602466551294	0.0150979780770105	1
yhjQ_locusTag_ECDH10B_3711	8.26412160842864	2.34924250226374	0.0157680446022365	1
yohC_locusTag_ECDH10B_2291	7.43379405644987	1.6313259752628	0.0157760474235428	1
atoC_locusTag_ECDH10B_2378	7.36527351823143	1.56534991776539	0.0159781970950271	1
yrhB_locusTag_ECDH10B_3620	8.63362048522498	2.31724532834659	0.0160858091332421	1
ycfR_locusTag_ECDH10B_1184	-3.64968304847489	4.47917296596581	0.016228884097913	1
hybO_locusTag_ECDH10B_3174	4.09916511459763	3.90917397921076	0.0162596407041861	1
insI-3_locusTag_ECDH10B_4479	5.54062337468984	2.20642152975902	0.0166151396737918	1
yafE_locusTag_ECDH10B_0191	4.33466697460823	4.21847653778969	0.0166832705253779	1
ygbA_locusTag_ECDH10B_2900	8.73982514166614	2.3222030490889	0.0167972973216698	1
yhbV_locusTag_ECDH10B_3332	7.61120062437705	1.78077359972374	0.0171155082976978	1
pepE_locusTag_ECDH10B_4210	4.88267557212978	4.57174229661687	0.0174555037833974	1
yaiO_locusTag_ECDH10B_0313	-3.96285915727457	3.41470995284699	0.0179153152114439	1
ygcI_locusTag_ECDH10B_2925	7.25031161734029	1.4679274926745	0.018824734524528	1
hyfB_locusTag_ECDH10B_2648	7.29686611885131	1.50783745465649	0.0191892593465818	1
yhcC_locusTag_ECDH10B_3386	6.73052321654736	0.965399863898144	0.0193057223340147	1
ydjY_locusTag_ECDH10B_1889	7.81026227768057	1.96156606756244	0.0194183737306786	1
fliH_locusTag_ECDH10B_2082	7.28073901696897	1.49462406862527	0.0194574541909204	1
yhbU_locusTag_ECDH10B_3331	7.80047731884131	1.9521232770655	0.0195095059334317	1
dgoR_locusTag_ECDH10B_3881	7.22559723667648	1.44735355505125	0.0198499980816026	1
yagX_locusTag_ECDH10B_0279	7.20969624966722	1.43370831891297	0.0203021850498944	1
napC_locusTag_ECDH10B_2359	8.12241387078339	2.2435130832721	0.0218348330538145	1
yfaZ_locusTag_ECDH10B_2410	7.08816151199989	1.33275698280043	0.0218851052216381	1
yfaQ_locusTag_ECDH10B_2384	4.83489396837095	2.43437405188959	0.0224258885631988	1
lafU_locusTag_ECDH10B_0212	6.64644160888125	0.891785429412353	0.0227171904898933	1
insB-1_locusTag_ECDH10B_0022	-7.12395791970992	1.31957016308802	0.0232455389195511	1
flgM_locusTag_ECDH10B_1142	7.04231380042807	1.29467945729163	0.0237548222479175	1
xylE_locusTag_ECDH10B_4220	7.10297799432503	1.34689975650681	0.0252136088921924	1
ccmH_locusTag_ECDH10B_2351	3.51307420601588	3.79703755286115	0.026489013250594	1
ldrC_locusTag_ECDH10B_1273	6.96433091405438	1.230966977838	0.0266198009385935	1
paaH_locusTag_ECDH10B_1520	7.02674921971581	1.29737904182102	0.0268422477227348	1
dgoK_locusTag_ECDH10B_3880	6.90415532377081	1.18239194098073	0.0278213255457845	1
appB_locusTag_ECDH10B_1049	7.70676612136744	1.85953568501215	0.028445134799417	1
mdtG_locusTag_ECDH10B_1124	3.8971811135793	3.92143974401012	0.0287269918013745	1
ygcP_locusTag_ECDH10B_2936	6.93461964361954	1.20663665098232	0.0288293070821346	1
narG_locusTag_ECDH10B_1283	4.07734506252373	2.77724301701242	0.0290439510591365	1
nikC_locusTag_ECDH10B_3652	7.28317609011609	1.50785971031513	0.0301669998137468	1
ycjZ_locusTag_ECDH10B_1448	4.02679609801284	4.06445106948027	0.030271323163739	1
hcaB_locusTag_ECDH10B_2708	6.83976482971991	1.13171089587695	0.0305413911753793	1
ppdD_locusTag_ECDH10B_0088	6.78423492854054	1.08654210253889	0.030603130906777	1
yqiG_locusTag_ECDH10B_3220	6.82820381413304	1.12319635241722	0.0306564782111202	1
yiaU_locusTag_ECDH10B_3766	6.82890760355564	1.12256410933836	0.0306723698793417	1
pflC_locusTag_ECDH10B_4140	6.82816078409779	1.12319635241722	0.0306775728151744	1
torD_locusTag_ECDH10B_1070	6.78064583004826	1.08869449957987	0.0313279580726788	1
ECDH10B_1344_locusTag_ECDH10B_1344	6.82792046495619	1.12065120313493	0.032380402025911	1
flgJ_locusTag_ECDH10B_1152	6.83858343863542	1.12924447587303	0.0327794549876328	1
ynjE_locusTag_ECDH10B_1895	3.5265048820102	4.55357644013071	0.0328265478068951	1
chaB_locusTag_ECDH10B_1276	-6.77275153268413	1.02486354744908	0.0331831596837698	1
yghF_locusTag_ECDH10B_3143	6.80451977403566	1.10229978224836	0.0332329991398799	1
BM3R1	-2.2262309158062	10.081204032331	0.0351796284363438	1
yihR_locusTag_ECDH10B_4069	-7.60108270559346	1.75372147148524	0.0364186837505636	1
insH-1_locusTag_ECDH10B_0245	6.71014530145373	1.02777254687093	0.0377717241021914	1
ydiP_locusTag_ECDH10B_1832	6.62713592699463	0.960892064360096	0.0389208023305321	1
yagM_locusTag_ECDH10B_0267	6.60074166578362	0.940397072590119	0.0391130771931041	1
yzgL_locusTag_ECDH10B_3601	6.7971734139994	1.10057191682664	0.0391245137660461	1
yghT_locusTag_ECDH10B_3163	-6.70434517397493	0.969097521990205	0.0393058228278538	1
sufA_locusTag_ECDH10B_1818	3.19977650418727	4.01156050915625	0.0400210880842815	1
Nu1_locusTag_ECDH10B_1346	-4.50316817621355	2.92722952537993	0.0411254364320464	1
hcr_locusTag_ECDH10B_0942	6.78251038829546	1.09103653014422	0.041829177462569	1
idnK_locusTag_ECDH10B_4461	6.49433151339003	0.8590408902603	0.0420174010678596	1
napG_locusTag_ECDH10B_2362	7.37306818725886	1.59743622329955	0.0420839231251272	1
yjjW_locusTag_ECDH10B_4537	6.81620269920861	1.11806213782951	0.0420920726518553	1
ygcU_locusTag_ECDH10B_2940	6.6483019804648	0.978986411049794	0.0423682119625568	1
ddpF_locusTag_ECDH10B_1614	6.49256662244728	0.861187770889183	0.0428542251806527	1
yeaI_locusTag_ECDH10B_1923	6.52147916914006	0.878763368601087	0.0428998116567793	1
racC_locusTag_ECDH10B_1472	6.67906751837946	1.00687524883112	0.0429616744577451	1
ryeA_locusTag_ECDH10B_1978	6.6290159221939	0.977735398697869	0.0430293689655788	1
frwD_locusTag_ECDH10B_4141	-6.50154665941218	0.806017714856192	0.0431062978670723	1
argI_locusTag_ECDH10B_4447	-5.13181538339767	3.56617513335573	0.0431486449956613	1
hyaF_locusTag_ECDH10B_1047	6.64666594615669	0.978469351993564	0.043680266277367	1
ysaB_locusTag_ECDH10B_3741	3.51357401105983	2.22476111439237	0.0437262672798953	1
nikB_locusTag_ECDH10B_3651	7.30531003663759	1.54056892856073	0.0443182469315348	1
