	logFC	logCPM	PValue	FDR
xylA_locusTag_ECDH10B_3746	4.12364841906985	5.49260033707537	1.75380526855844e-07	0.000498602464153432
yodA_locusTag_ECDH10B_2116	-8.84114179801526	7.38283276448951	2.5030485726966e-07	0.000498602464153432
yagH_locusTag_ECDH10B_0258	4.43294198828184	9.16862069982888	4.06058168709598e-07	0.000498602464153432
ibpA_locusTag_ECDH10B_3873	-2.58451183367725	6.92566028345868	4.57223717701451e-07	0.000498602464153432
ypeC_locusTag_ECDH10B_2555	-3.62791222421153	4.83462671217754	9.67113706977622e-07	0.000843709997967277
osmB_locusTag_ECDH10B_1400	-3.29517708760554	4.31287450268166	1.67289657741965e-06	0.00118870389441091
rpmE2_locusTag_ECDH10B_0285	-9.01014535629824	3.70203932200017	1.9075945118928e-06	0.00118870389441091
xylR_locusTag_ECDH10B_3750	3.56900736512971	6.38871452909786	4.49370222881722e-06	0.00245019114026259
pstC_locusTag_ECDH10B_3914	-2.48118590582781	4.35555121151072	5.89573298052617e-06	0.00285746525122835
yagG_locusTag_ECDH10B_0257	3.13507120953354	8.72721634968757	7.89880731700208e-06	0.00344545975167631
glnA_locusTag_ECDH10B_4060	-1.64338865971433	9.03727835523032	1.06016553475041e-05	0.00396728438631289
xylH_locusTag_ECDH10B_3749	5.50875733839356	7.49398065835059	1.10359066779717e-05	0.00396728438631289
xylF_locusTag_ECDH10B_3747	5.92493054718172	8.5426156194554	1.21449439884489e-05	0.00396728438631289
xylG_locusTag_ECDH10B_3748	5.4535716370625	8.0690519494659	1.27331456690464e-05	0.00396728438631289
dsdA_locusTag_ECDH10B_2531	-3.16597983701934	5.33347264651285	1.47069456188166e-05	0.00427677978595188
xylE_locusTag_ECDH10B_4220	3.71280270543169	3.96058395735546	4.85830209078475e-05	0.0132449460750019
ibpB_locusTag_ECDH10B_3872	-2.51690171123797	6.80009756202181	6.18817673520002e-05	0.0158781334817309
yhjX_locusTag_ECDH10B_3726	-4.42235256784609	7.39349619663256	0.000108150360971809	0.0262084374755018
pstS_locusTag_ECDH10B_3915	-1.99490500118076	6.14091942170964	0.000152840426352251	0.0335027693016601
allC_locusTag_ECDH10B_0472	3.21590530411813	1.67831162194088	0.000153611963785695	0.0335027693016601
ybjK_locusTag_ECDH10B_0915	2.19188643416344	3.13101175485925	0.00019066891837931	0.0396046581890738
yicJ_locusTag_ECDH10B_3839	3.64391282720544	3.39144884022611	0.000278383763874722	0.055195908091888
yebG_locusTag_ECDH10B_1989	2.17382746052267	5.44397676591017	0.000321233012764663	0.0609225392034548
degP_locusTag_ECDH10B_0141	-1.51731967735331	7.71166092327613	0.00035989971984535	0.0654117740818923
grpE_locusTag_ECDH10B_2780	-1.58783485837479	7.32186272698664	0.000381476767198599	0.0655684873847175
glcD_locusTag_ECDH10B_3156	3.42833871369379	3.85746992980916	0.00039082546354944	0.0655684873847175
yadK_locusTag_ECDH10B_0116	7.30585749823077	0.44336345022017	0.000409606606608958	0.066174222889936
feoA_locusTag_ECDH10B_3583	-4.56336592687718	2.6762617324738	0.000427047234440281	0.066527858451018
dsdX_locusTag_ECDH10B_2530	-3.68159244949841	4.47030635916113	0.000488511829806397	0.0716318216046366
xapB_locusTag_ECDH10B_2570	2.33942390035013	2.18941125999234	0.000492653518601352	0.0716318216046366
xylB_locusTag_ECDH10B_3745	2.48997398696662	4.41080109859424	0.000566533184978239	0.079050010776762
znuA_locusTag_ECDH10B_1998	-2.81405790001156	6.73562373810501	0.000579917548110129	0.079050010776762
yicI_locusTag_ECDH10B_3838	2.61358890680769	5.75836733851184	0.000604336844652948	0.0798823429204897
yjgI_locusTag_ECDH10B_4443	-2.81916944097342	3.08646298234925	0.000629881686622609	0.0808101152072888
phoB_locusTag_ECDH10B_0355	-2.15373802693406	5.03615081786676	0.00074537497248447	0.090888662316652
AraC	1.27356285388183	11.4036859135415	0.000750530753802604	0.090888662316652
cysZ_locusTag_ECDH10B_2578	-1.7766593738011	4.91111174415214	0.000770949221851473	0.090888662316652
hisP_locusTag_ECDH10B_2468	1.99669052809325	3.51594522654523	0.00108548762506418	0.124602553171841
yodB_locusTag_ECDH10B_2117	-4.24735214507879	3.97691427908287	0.00112471528784901	0.125795079117881
glnL_locusTag_ECDH10B_4059	-1.52049721891084	4.86573734792279	0.00123868214711017	0.135078288142364
tdcC_locusTag_ECDH10B_3290	-3.25434478014447	4.87120644793405	0.00146947975075042	0.156338309092032
dkgA_locusTag_ECDH10B_3187	2.26157147503293	5.81182968609621	0.00152252059438154	0.158124638873626
yzfA_locusTag_ECDH10B_4418	6.7924213149189	0.0589108597686803	0.00173388057176121	0.175107903751809
clpB_locusTag_ECDH10B_2760	-1.6205138912092	8.01794603156656	0.00177835458059843	0.175107903751809
dnaK_locusTag_ECDH10B_0014	-1.65219745115297	9.5887029143303	0.00180647768657299	0.175107903751809
ssrA_locusTag_ECDH10B_2787	1.44363536706898	14.6473239279071	0.00204424138596953	0.193847411426068
ycjM_locusTag_ECDH10B_1426	-3.92687584802102	2.63084643674321	0.00231338726305799	0.21470202641402
gfcE_locusTag_ECDH10B_1053	3.4464745437913	1.01876984056855	0.00239280950483176	0.217446563751586
allS_locusTag_ECDH10B_0460	6.32794168622036	-0.320501308524971	0.00250009425320355	0.222559410866814
yehM_locusTag_ECDH10B_2275	2.39216349353387	1.41841786640266	0.00275515481196568	0.240359705795886
ompC_locusTag_ECDH10B_2372	1.67671341013905	7.15599507692608	0.00289128146415783	0.241063978279379
ycgK_locusTag_ECDH10B_1231	-2.99435970456263	3.61229324106281	0.00296383004791006	0.241063978279379
lsrF_locusTag_ECDH10B_1648	3.68306144391412	0.67667374970336	0.00298951356658157	0.241063978279379
malF_locusTag_ECDH10B_4222	2.0972000923682	5.25367126510657	0.00308133822990982	0.241063978279379
yqfE_locusTag_ECDH10B_3090	5.95418259799173	-0.575136017337057	0.00308312773993013	0.241063978279379
tdcB_locusTag_ECDH10B_3291	-4.51281077578278	4.81039465910889	0.00309481494352251	0.241063978279379
yghS_locusTag_ECDH10B_3162	6.50482676659454	-0.150056203445228	0.00320488591903879	0.2452581119096
araF_locusTag_ECDH10B_2041	4.34202237928209	7.1808558677324	0.00327665493358269	0.24642704862565
ycaD_locusTag_ECDH10B_0968	-1.48369421253265	5.08450445248457	0.00351060808411403	0.259367943008569
rpmJ_locusTag_ECDH10B_0284	-5.33363752724185	2.88193479527862	0.00358619712088405	0.259367943008569
TetR	1.05962390476579	9.11216018809605	0.00371997375260896	0.259367943008569
ryeC_locusTag_ECDH10B_2224	2.70177210513028	1.27097468826025	0.00373807576720386	0.259367943008569
glcE_locusTag_ECDH10B_3155	4.17100522050863	1.66927129293986	0.00374602943822555	0.259367943008569
ynaJ_locusTag_ECDH10B_1452	1.19956293219879	6.94519255903207	0.0039485232464328	0.26723123737633
uidA_locusTag_ECDH10B_1750	2.04771993871534	5.77706904081519	0.00398315851618072	0.26723123737633
fsaB_locusTag_ECDH10B_4135	2.62040789869459	2.92323408905698	0.00404338873609302	0.26723123737633
yibD_locusTag_ECDH10B_3797	-1.55241147023908	4.53064345107108	0.00429406696307719	0.273284184668162
gadB_locusTag_ECDH10B_1624	-3.64951002543983	3.56407693270983	0.00429884346932388	0.273284184668162
yiiM_locusTag_ECDH10B_4100	1.61476234091323	4.4206796642318	0.00435466953873935	0.273284184668162
ydiL_locusTag_ECDH10B_1825	-6.11316299043141	-0.811245491777151	0.00438557838761379	0.273284184668162
tap_locusTag_ECDH10B_2026	6.26075582067813	-0.321316559851631	0.0045067719722184	0.276880835814319
htpG_locusTag_ECDH10B_0429	-1.25919251058539	7.71109099904733	0.00556518608981254	0.337157523941143
sulA_locusTag_ECDH10B_1028	1.54755746593003	5.3054998659284	0.00584418773013247	0.349138015215228
acrR_locusTag_ECDH10B_0420	2.32964986029323	4.32227805690591	0.00594925256613103	0.349138015215228
aqpZ_locusTag_ECDH10B_0945	2.22447971686214	1.52480617754029	0.00603166238463402	0.349138015215228
ydfO_locusTag_ECDH10B_1681	3.82302915975521	0.404553585091884	0.00608310159476325	0.349138015215228
cspB_locusTag_ECDH10B_1689	1.11810303947174	9.82011951279831	0.00627391796569895	0.355413378784141
ylbF_locusTag_ECDH10B_0476	4.06339190586911	0.0443724308018254	0.00641798865582117	0.355801063867341
malK_locusTag_ECDH10B_4224	1.89808022326683	5.2742949142147	0.0065331927629617	0.355801063867341
lamB_locusTag_ECDH10B_4225	1.8078589629108	7.25253502459869	0.00654341209009972	0.355801063867341
ylbA_locusTag_ECDH10B_0471	1.8327698944631	2.78550097387821	0.00667358197488818	0.355801063867341
rmf_locusTag_ECDH10B_1023	1.81694557187474	6.88795246098857	0.0068185797322765	0.355801063867341
rimJ_locusTag_ECDH10B_1137	-1.69897817329493	4.41475583462832	0.00684930574094595	0.355801063867341
ypjC_locusTag_ECDH10B_2819	3.28286984365932	0.525022588420962	0.00685173988190202	0.355801063867341
ompF_locusTag_ECDH10B_0999	1.3266873744453	9.70441827573827	0.00724393357796794	0.371741626671719
yeaU_locusTag_ECDH10B_1938	3.89966509759046	0.603700454542677	0.00766646758235511	0.388850367374802
ytfK_locusTag_ECDH10B_4412	-1.32795521402482	5.20405683827861	0.00789097853369878	0.395387998812388
eutE_locusTag_ECDH10B_2620	6.13518866548751	-0.427506856879906	0.00798606172718491	0.395387998812388
ygeA_locusTag_ECDH10B_3012	2.15119480262754	7.87260319398888	0.00806729296063789	0.395387998812388
lexA_locusTag_ECDH10B_4232	0.909974141666514	8.2924213798251	0.00822385778568826	0.398582974013025
phnO_locusTag_ECDH10B_4284	2.63243361452827	0.618054862920025	0.00842062536619849	0.403634811509427
yedR_locusTag_ECDH10B_2105	-2.69956392136263	2.22667330161518	0.00868000931154929	0.411545658880196
thrT_locusTag_ECDH10B_4167	-2.00986446030918	3.630970550629	0.00894901569276575	0.41614709959748
cspI_locusTag_ECDH10B_1684	1.5729771117893	8.58459995865918	0.00896786505322402	0.41614709959748
ycgR_locusTag_ECDH10B_1247	6.56089634993604	-0.145791282320859	0.00913493307977399	0.419437664147096
umuC_locusTag_ECDH10B_1237	2.6214697378766	1.52480125280491	0.00942183977172551	0.428104844627778
ldrA_locusTag_ECDH10B_1269	3.21490900906612	-0.100751162395827	0.00952907917200564	0.428513848951429
yfeC_locusTag_ECDH10B_2562	1.40465706243445	4.11097276375101	0.00973638549716395	0.433368505496216
phnM_locusTag_ECDH10B_4286	5.76055484203286	-0.724291602608429	0.0109222026247154	0.481238867161702
gloA_locusTag_ECDH10B_1785	1.56823736856436	5.25717794068455	0.0115975455450966	0.505445876850271
sgcB_locusTag_ECDH10B_4506	-6.61613499582223	-0.45464353035663	0.0117033547826404	0.505445876850271
malM_locusTag_ECDH10B_4226	1.80128880065083	5.55494709408344	0.0120903855174668	0.509941166169584
aldB_locusTag_ECDH10B_3769	2.20093729811984	3.8290963755489	0.0120910749201078	0.509941166169584
yiaD_locusTag_ECDH10B_3731	-1.94917339477961	3.53196501381639	0.0122598000313278	0.509941166169584
