>DH10B
4136,2.59599
-4682001,2.58591
9243,8.04145
-4676894,8.04889
21943,2.31054
-4664194,2.30046
38066,0.588661
-4648071,0.596678
61985,2.09694
-4624152,2.10289
67269,3.64962
-4618868,3.64102
84658,1.57645
-4601479,1.57496
114671,2.83559
-4571466,2.83294
115315,0.609104
-4570822,0.611171
119144,0.02941
-4566993,0.0329642
133418,4.56129
-4552719,4.5684
142874,0.199223
-4543263,0.205752
149217,0.596053
-4536920,0.611178
163021,0.900284
-4523116,0.892596
166930,1.3909
-4519207,1.38023
167372,0.89529
-4518765,0.893474
169771,0.467795
-4516366,0.455066
177339,1.5056
-4508798,1.50676
182854,6.04192
-4503283,6.04515
185180,0.012907
-4500957,0.00786536
189934,2.01493
-4496203,2.01551
189951,5.79373
-4496186,5.78513
212030,4.47332
-4474107,4.45761
233702,5.40294
-4452435,5.3955
236824,1.483
-4449313,1.47737
249637,2.41236
-4436500,2.41707
266537,1.60793
-4419600,1.60082
268576,7.93496
-4417561,7.92727
326650,0.781041
-4359487,0.784595
336376,5.05289
-4349761,5.05909
338015,2.35897
-4348122,2.35186
343061,2.23512
-4343076,2.23868
345755,1.26794
-4340382,1.26794
361845,3.78733
-4324292,3.78229
371305,1.3637
-4314832,1.35899
381649,2.99972
-4304488,3.00212
392359,2.85602
-4293778,2.85602
404248,2.66501
-4281889,2.65196
409076,3.225
-4277061,3.2164
449122,1.91756
-4237015,1.92467
453246,7.96632
-4232891,7.98855
464409,0.0378055
-4221728,0.0297889
471798,0.867137
-4214339,0.847879
473635,8.72407
-4212502,8.73208
504526,0.542138
-4181611,0.536846
512087,12.4554
-4174050,12.4575
518698,1.90105
-4167439,1.89453
591806,1.53976
-4094331,1.54332
594701,0.171034
-4091436,0.1731
595761,4.70035
-4090376,4.70953
597289,0.41699
-4088848,0.411949
605630,4.06204
-4080507,4.06709
610664,2.38161
-4075473,2.39582
624452,0.913541
-4061685,0.919741
631958,1.90105
-4054179,1.89453
705066,1.53976
-3981071,1.54332
707961,0.171034
-3978176,0.1731
709021,4.70035
-3977116,4.70953
710549,0.41699
-3975588,0.411949
718890,4.06204
-3967247,4.06709
723924,2.38161
-3962213,2.39582
737712,0.913541
-3948425,0.919741
751810,7.29039
-3934327,7.28742
753569,5.99236
-3932568,5.9974
756905,0.423608
-3929232,0.427741
766350,4.08265
-3919787,4.08414
771322,8.01884
-3914815,8.02149
773594,0.562525
-3912543,0.575834
780182,0.0640542
-3905955,0.0655416
780767,1.69929
-3905370,1.69161
782105,0.255706
-3904032,0.242069
782635,0.227198
-3903502,0.229844
790989,1.1905
-3895148,1.18545
803550,3.56266
-3882587,3.56059
805938,1.24402
-3880199,1.23039
823213,0.93215
-3862924,0.931571
838753,1.51774
-3847384,1.53196
839342,5.93596
-3846795,5.92976
841473,4.18286
-3844664,4.17723
857780,0.11079
-3828357,0.114344
859718,6.75398
-3826419,6.76613
864544,0.132793
-3821593,0.127752
882414,7.34966
-3803723,7.35735
895175,9.34396
