>DH10B
270,1.22781
-4685867,1.24467
325,5.65405
-4685812,5.64959
460,7.38702
-4685677,7.39975
463,4.52086
-4685674,4.52796
809,1.45093
-4685328,1.46101
1693,1.93466
-4684444,1.93408
1814,6.02921
-4684323,6.03069
2096,2.14439
-4684041,2.1453
2195,5.49796
-4683942,5.49498
3138,1.34838
-4682999,1.35549
3275,5.59481
-4682862,5.60754
3666,0.970224
-4682471,0.961629
3848,0.983474
-4682289,0.976945
4136,2.27772
-4682001,2.26764
4373,6.99518
-4681764,6.9946
4401,4.16592
-4681736,4.15972
5197,3.95425
-4680940,3.96194
5331,3.05948
-4680806,3.05502
5361,4.2805
-4680776,4.26835
5484,3.55949
-4680653,3.55594
6007,5.4858
-4680130,5.49439
6280,4.02226
-4679857,4.01962
6353,6.26315
-4679784,6.25456
6504,0.842377
-4679633,0.823698
6729,4.67941
-4679408,4.67792
7391,1.93372
-4678746,1.9319
7415,6.0983
-4678722,6.10094
7597,1.10133
-4678540,1.09719
7816,3.22706
-4678321,3.22351
7825,1.78109
-4678312,1.77456
8026,0.242862
-4678111,0.241374
8105,4.35265
-4678032,4.35827
8220,1.56294
-4677917,1.56409
8374,0.355877
-4677763,0.344307
8509,3.53712
-4677628,3.5386
9200,2.06624
-4676937,2.05971
9215,0.400583
-4676922,0.408599
9243,4.27571
-4676894,4.28315
9262,1.46234
-4676875,1.45672
9655,5.34424
-4676482,5.33061
9721,0.236657
-4676416,0.224178
10289,2.0129
-4675848,2.00637
10472,0.0686896
-4675665,0.0737312
11297,1.39127
-4674840,1.404
11452,7.14294
-4674685,7.13021
11611,3.73108
-4674526,3.72604
11895,0.986124
-4674242,0.981991
12113,0.242305
-4674024,0.258588
12190,1.81174
-4673947,1.81323
12334,3.15088
-4673803,3.17072
12737,0.893874
-4673400,0.874037
13042,4.86798
-4673095,4.88277
13057,0.223253
-4673080,0.220857
13363,4.69763
-4672774,4.68606
13378,1.4146
-4672759,1.40451
13523,0.776712
-4672614,0.768117
13985,1.0019
-4672152,0.996855
14181,2.7113
-4671956,2.70005
14558,0.5091
-4671579,0.514721
14763,5.52677
-4671374,5.509
15355,1.03645
-4670782,1.02844
15394,1.67749
-4670743,1.66179
15649,0.397195
-4670488,0.396616
15860,0.713171
-4670277,0.706971
16802,1.42793
-4669335,1.42586
16836,1.66463
-4669301,1.66819
17165,4.91952
-4668972,4.92191
17220,2.72201
-4668917,2.7383
17235,2.20328
-4668902,2.21246
17374,0.712689
-4668763,0.721864
17540,3.0294
-4668597,3.03031
17546,1.12075
-4668591,1.11662
17648,0.907091
-4668489,0.918333
17651,3.06121
-4668486,3.06535
18320,0.536722
-4667817,0.531101
18864,4.13491
-4667273,4.134
19001,3.80004
-4667136,3.77872
19662,3.50523
-4666475,3.50969
19689,4.90525
-4666448,4.90616
19751,0.307489
-4666386,0.299802
20555,9.20539
-4665582,9.21696
20574,4.87691
-4665563,4.88138
20741,2.32317
-4665396,2.33499
20851,1.53507
-4665286,1.51821
21185,1.99669
-4664952,1.98958
21286,0.757528
-4664851,0.753973
21395,2.59576
-4664742,2.59634
21542,3.56604
-4664595,3.55744
21642,4.17958
-4664495,4.16536
21725,1.93079
-4664412,1.92873
21912,10.1773
-4664225,10.1758
22598,0.79048
-4663539,0.794613
23610,0.151235
-4662527,0.163385
24006,2.45381
-4662131,2.45414
24294,2.25895
-4661843,2.25036
24872,2.89363
-4661265,2.88917
25101,4.38449
-4661036,4.38805
25186,3.04484
-4660951,3.04038
25444,1.2227
-4660693,1.207
25492,0.580433
-4660645,0.587541
26039,2.73569
-4660098,2.73867
26533,5.89258
-4659604,5.87629
26553,5.95455
-4659584,5.96108
26763,0.267124
-4659374,0.272166
26821,3.99065
-4659316,3.9942
27121,1.9179
-4659016,1.90129
27160,0.466544
-4658977,0.465057
27813,3.23074
-4658324,3.2195
27857,1.1395
-4658280,1.14868
27860,1.99385
-4658277,2.00955
27871,1.15657
-4658266,1.16815
27930,1.95243
-4658207,1.96193
28034,1.28462
-4658103,1.28553
28239,2.10461
-4657898,2.11056
28273,4.46342
-4657864,4.46433
28846,2.35044
-4657291,2.35458
29189,2.63553
-4656948,2.63701
29222,7.2787
-4656915,7.28019
29817,1.29074
-4656320,1.29016
29895,1.48058
-4656242,1.48355
29984,5.38553
-4656153,5.39263
30548,1.8432
-4655589,1.83576
30829,2.24416
-4655308,2.24978
30875,0.477003
-4655262,0.461299
30884,0.487981
-4655253,0.475252
30976,3.58496
-4655161,3.58703
31150,6.26892
-4654987,6.2633
31801,5.18187
-4654336,5.18898
32372,4.19572
-4653765,4.19721
32746,1.58079
-4653391,1.5879
32896,0.106252
-4653241,0.102698
34161,0.280133
-4651976,0.289308
34315,0.260742
-4651822,0.269338
34688,2.88068
-4651449,2.87597
34724,0.138472
-4651413,0.127809
34774,6.13946
-4651363,6.14302
34853,1.20587
-4651284,1.20439
34880,3.90951
-4651257,3.91604
34968,5.69892
-4651169,5.71049
35156,2.39254
-4650981,2.38543
35295,0.0502082
-4650842,0.0478125
35359,3.02878
-4650778,3.02167
35603,1.43347
-4650534,1.44859
35678,5.97166
-4650459,5.97819
36419,1.35729
-4649718,1.35877
36701,2.33049
-4649436,2.32991
37595,0.401148
-4648542,0.394619
37687,0.0692207
-4648450,0.0778164
37720,1.06661
-4648417,1.07876
38066,1.72407
-4648071,1.73209
38076,1.32888
-4648061,1.32475
38106,0.047769
-4648031,0.0421482
38145,2.13553
-4647992,2.13198
38502,3.34819
-4647635,3.34968
38639,0.464337
-4647498,0.470866
38673,1.91458
-4647464,1.90094
39742,1.25044
-4646395,1.24895
39881,0.363232
-4646256,0.363232
40163,1.60065
-4645974,1.60685
40363,0.633262
-4645774,0.646899
40457,6.64178
-4645680,6.64236
40535,0.195857
-4645602,0.209165
40603,3.10432
-4645534,3.11027
40811,4.09193
-4645326,4.09755
41423,12.3227
-4644714,12.3278
41645,0.964495
-4644492,0.972182
41931,2.78937
-4644206,2.78995
42009,2.98581
-4644128,2.98374
42231,0.327917
-4643906,0.313701
42287,2.54787
-4643850,2.53366
43162,3.23773
-4642975,3.2312
43661,0.982765
-4642476,0.99194
43676,3.75754
-4642461,3.75514
43920,5.78118
-4642217,5.78978
44283,2.31807
-4641854,2.31658
44343,0.183401
-4641794,0.182821
44399,2.91371
-4641738,2.91074
44439,0.616425
-4641698,0.609896
44702,8.66015
-4641435,8.65214
44775,1.44623
-4641362,1.43052
45222,5.77257
-4640915,5.76695
45339,0.252005
-4640798,0.246384
45918,2.84865
-4640219,2.84212
46071,1.17321
-4640066,1.1747
46074,0.322981
-4640063,0.320914
46662,0.404935
-4639475,0.391627
46743,2.86224
-4639394,2.85662
46908,2.39158
-4639229,2.3824
46998,9.81338
-4639139,9.81041
47195,2.47462
-4638942,2.47164
47943,1.38407
-4638194,1.36332
48237,1.02554
-4637900,1.01843
48538,1.44354
-4637599,1.4385
48681,2.9684
-4637456,2.97345
48934,2.73457
-4637203,2.72862
48958,0.344328
-4637179,0.346395
49378,2.5701
-4636759,2.56415
49773,3.8165
-4636364,3.80733
50232,6.36582
-4635905,6.36937
51181,1.74602
-4634956,1.76024
51266,0.278858
-4634871,0.269354
51295,0.347701
-4634842,0.352163
51730,2.3283
-4634407,2.32325
51747,1.93031
-4634390,1.92469
52035,5.19826
-4634102,5.19735
52060,1.69508
-4634077,1.68855
52336,5.89002
-4633801,5.90275
52493,0.560172
-4633644,0.571743
52646,2.90617
-4633491,2.90617
53145,0.750686
-4632992,0.762836
53268,0.0605118
-4632869,0.051916
53388,3.3269
-4632749,3.32334
54511,1.48175
-4631626,1.47613
54587,6.90149
-4631550,6.9086
54860,8.37381
-4631277,8.36761
55257,0.66662
-4630880,0.667199
55715,6.41215
-4630422,6.40356
55836,0.372057
-4630301,0.366436
55886,0.654435
-4630251,0.668652
55898,5.85054
-4630239,5.85558
56075,3.30054
-4630062,3.29905
56303,4.89455
-4629834,4.8981
56441,6.92572
-4629696,6.94142
56945,10.0368
-4629192,10.0247
57159,0.734054
-4628978,0.742649
57174,14.3655
-4628963,14.3664
57509,4.27001
-4628628,4.26381
57526,10.3761
-4628611,10.3705
57920,1.06521
-4628217,1.05719
58170,0.615391
-4627967,0.615391
58241,0.296927
-4627896,0.292465
58462,0.204189
-4627675,0.204768
58735,6.25735
-4627402,6.25884
59214,0.763236
-4626923,0.765303
59472,1.34762
-4626665,1.35738
59883,3.26288
-4626254,3.26883
60132,0.712157
-4626005,0.720752
61040,9.44693
-4625097,9.44487
61520,5.55189
-4624617,5.55752
61822,9.90585
-4624315,9.91742
62526,1.51329
-4623611,1.51122
62546,1.38982
-4623591,1.39784
63065,1.01177
-4623072,1.01739
63196,6.44694
-4622941,6.45967
63290,2.75076
-4622847,2.7534
63331,1.21138
-4622806,1.20278
63475,4.63324
