pMQ7017	0	30299	1	182
pMQ7017	0	30299	2	182
pMQ7017	0	30299	3	190
pMQ7017	0	30299	4	190
pMQ7017	0	30299	5	191
pMQ7017	0	30299	6	191
pMQ7017	0	30299	7	191
pMQ7017	0	30299	8	191
pMQ7017	0	30299	9	191
pMQ7017	0	30299	10	191
pMQ7017	0	30299	11	191
pMQ7017	0	30299	12	191
pMQ7017	0	30299	13	218
pMQ7017	0	30299	14	228
pMQ7017	0	30299	15	228
pMQ7017	0	30299	16	228
pMQ7017	0	30299	17	228
pMQ7017	0	30299	18	228
pMQ7017	0	30299	19	228
pMQ7017	0	30299	20	228
pMQ7017	0	30299	21	228
pMQ7017	0	30299	22	238
pMQ7017	0	30299	23	238
pMQ7017	0	30299	24	238
pMQ7017	0	30299	25	238
pMQ7017	0	30299	26	239
pMQ7017	0	30299	27	239
pMQ7017	0	30299	28	243
pMQ7017	0	30299	29	270
pMQ7017	0	30299	30	270
pMQ7017	0	30299	31	270
pMQ7017	0	30299	32	266
pMQ7017	0	30299	33	266
pMQ7017	0	30299	34	270
pMQ7017	0	30299	35	264
pMQ7017	0	30299	36	264
pMQ7017	0	30299	37	264
pMQ7017	0	30299	38	264
pMQ7017	0	30299	39	264
pMQ7017	0	30299	40	264
pMQ7017	0	30299	41	276
pMQ7017	0	30299	42	288
pMQ7017	0	30299	43	288
pMQ7017	0	30299	44	287
pMQ7017	0	30299	45	287
pMQ7017	0	30299	46	284
pMQ7017	0	30299	47	290
pMQ7017	0	30299	48	297
pMQ7017	0	30299	49	296
pMQ7017	0	30299	50	305
pMQ7017	0	30299	51	305
pMQ7017	0	30299	52	302
pMQ7017	0	30299	53	302
pMQ7017	0	30299	54	290
pMQ7017	0	30299	55	266
pMQ7017	0	30299	56	268
pMQ7017	0	30299	57	268
pMQ7017	0	30299	58	268
pMQ7017	0	30299	59	265
pMQ7017	0	30299	60	264
pMQ7017	0	30299	61	252
pMQ7017	0	30299	62	256
pMQ7017	0	30299	63	263
pMQ7017	0	30299	64	258
pMQ7017	0	30299	65	242
pMQ7017	0	30299	66	244
pMQ7017	0	30299	67	254
pMQ7017	0	30299	68	268
pMQ7017	0	30299	69	270
pMQ7017	0	30299	70	270
pMQ7017	0	30299	71	276
pMQ7017	0	30299	72	290
pMQ7017	0	30299	73	290
pMQ7017	0	30299	74	304
pMQ7017	0	30299	75	304
pMQ7017	0	30299	76	304
pMQ7017	0	30299	77	304
pMQ7017	0	30299	78	304
pMQ7017	0	30299	79	300
pMQ7017	0	30299	80	307
pMQ7017	0	30299	81	309
pMQ7017	0	30299	82	309
pMQ7017	0	30299	83	315
pMQ7017	0	30299	84	315
pMQ7017	0	30299	85	315
pMQ7017	0	30299	86	349
pMQ7017	0	30299	87	350
