>DH10B
285,2.05416,0.670624851471
-4685852,2.06049,0.670695924394
1714,4.72275,0.700576359118
-4684423,4.72511,0.700602899075
1812,1.30132,0.662175205523
-4684325,1.29947,0.66215450714
1820,4.32836,0.696149832608
-4684317,4.33121,0.696181858239
3064,0.888994,0.657547434401
-4683073,0.893348,0.657596298373
4231,4.05344,0.693064224156
-4681906,4.04951,0.693020167507
6024,1.35814,0.662812951206
-4680113,1.35842,0.662816169022
6513,0.63376,0.654682767475
-4679624,0.63606,0.654708579576
8120,1.33958,0.662604658841
-4678017,1.34187,0.662630349187
9991,0.807036,0.656627565208
-4676146,0.809076,0.656650456523
10086,0.414058,0.652216895974
-4676051,0.410324,0.652174988773
10090,1.70722,0.666730969151
-4676047,1.70334,0.666687384806
11026,1.68685,0.666502343669
-4675111,1.68793,0.666514422855
12892,2.89463,0.680058133554
-4673245,2.89488,0.680060935262
13135,0.259255,0.650479436634
-4673002,0.260903,0.650497929041
14085,0.953689,0.658273553617
-4672052,0.954049,0.658277586256
14644,4.58025,0.698976961472
-4671493,4.58239,0.699001012806
15316,0.159771,0.649362851018
-4670821,0.168229,0.649457789965
15849,0.929976,0.658007400106
-4670288,0.927029,0.65797433086
17447,6.2926,0.718195914607
-4668690,6.29042,0.718171451179
17834,2.7656,0.678609872906
-4668303,2.7651,0.678604314982
17951,3.44158,0.686196835132
-4668186,3.44857,0.686275325755
18582,0.0303801,0.647910610162
-4667555,0.0329846,0.647939842489
18649,6.67533,0.72249158238
-4667488,6.67796,0.722521081924
19739,7.42958,0.730956950803
-4666398,7.43378,0.731004106189
20686,5.45576,0.708803397769
-4665451,5.44876,0.708724869682
21613,4.45768,0.697601309735
-4664524,4.45829,0.697608090562
23303,1.52284,0.664661563004
-4662834,1.5214,0.664645320058
23666,0.309131,0.651039231564
-4662471,0.310161,0.65105078292
23766,0.52937,0.653511118573
-4662371,0.528136,0.653497268585
24761,1.671,0.666324484751
-4661376,1.67299,0.66634680609
25197,1.36539,0.662894370644
-4660940,1.36662,0.66290816243
26317,3.88179,0.691137626149
-4659820,3.88051,0.691123293823
26769,0.176136,0.649546535119
-4659368,0.177397,0.649560683809
27873,0.0817969,0.648487696503
-4658264,0.0794891,0.648461794173
28258,2.6848,0.677703048243
-4657879,2.68288,0.677681509615
28930,6.2159,0.717334979611
-4657207,6.21643,0.717340946953
29138,0.300031,0.650937085645
-4656999,0.307444,0.651020289934
32467,0.935336,0.658067567242
-4653670,0.938046,0.658097981957
33311,0.154291,0.649301350763
-4652826,0.149821,0.649251182271
34313,5.44859,0.70872298047
-4651824,5.44505,0.708683183914
34377,3.54079,0.687310434902
-4651760,3.53936,0.687294371245
37392,2.13525,0.671535047816
-4648745,2.13368,0.67151736254
37486,8.80042,0.746342905906
-4648651,8.80208,0.746361476918
37865,3.68337,0.688910619275
-4648272,3.68285,0.688904804461
39714,0.717671,0.655624557286
-4646423,0.71768,0.655624657634
39774,0.883752,0.6574885952
-4646363,0.88533,0.657506313257
39831,3.67729,0.688842452421
-4646306,3.67802,0.688850616709
39845,13.5461,0.799607373071
-4646292,13.5464,0.799610530678
40930,3.28249,0.684411296538
-4645207,3.28497,0.684439128973
44423,1.85399,0.668378292853
-4641714,1.85286,0.6683655206
44708,0.163926,0.649409484261
-4641429,0.171589,0.649495500627
46667,0.962462,0.65837201343
-4639470,0.963244,0.658380799205
46796,2.43854,0.67493908758
-4639341,2.45149,0.675084441875
48394,7.27083,0.729175209366
-4637743,7.27034,0.729169723693
48471,0.405455,0.652120342767
-4637666,0.415079,0.652228351332
52336,0.924215,0.657942747428
-4633801,0.924757,0.657948821808
54402,0.0949453,0.648635270573
-4631735,0.0898596,0.648578189714
55207,0.322307,0.65118710492
-4630930,0.321212,0.651174819687
55671,0.835426,0.656946202567
-4630466,0.834027,0.656930506181
56608,0.320219,0.651163674738
-4629529,0.318983,0.65114980234
58720,0.262795,0.650519159601
-4627417,0.267402,0.650570877796
58724,0.887355,0.657529042677
-4627413,0.887257,0.657527938183
59341,3.64181,0.688444200545
-4626796,3.63819,0.68840359318
60248,1.1574,0.660559951604
-4625889,1.15327,0.66051360569
60504,3.21925,0.683701511919
-4625633,3.21875,0.683695940616
60563,1.3317,0.662516280625
-4625574,1.33479,0.662550876494
61308,3.86843,0.690987687971
-4624829,3.87365,0.691046349892
61338,1.25991,0.661710512774
-4624799,1.26779,0.661798947184
61404,0.992023,0.658703799681
-4624733,0.991526,0.658698223694
61432,0.961997,0.658366800702
-4624705,0.960287,0.658347602183
61644,0.105717,0.648756166122
-4624493,0.105963,0.648758927858
62568,0.419445,0.652277362815
-4623569,0.418659,0.652268536233
64273,0.728189,0.655742608982
-4621864,0.730135,0.655764444639
64862,0.981381,0.658584359842
-4621275,0.975145,0.658514372012
65907,0.0272055,0.64787497929
-4620230,0.023315,0.647831313475
65947,0.206097,0.649882808751
-4620190,0.206518,0.64988753312
69250,3.58841,0.68784484655
-4616887,3.58795,0.687839676637
70193,0.158911,0.649353202755
-4615944,0.157147,0.649333405494
71380,0.349733,0.651494931488
-4614757,0.353869,0.651541355339
72554,1.00105,0.658805130107
-4613583,0.999355,0.658786096158
72954,1.35548,0.662783125197
-4613183,1.355,0.662777717126
73086,0.634527,0.654691377306
-4613051,0.636,0.654707910591
77122,7.76905,0.734767112378
-4609015,7.77329,0.734814653098
78301,1.97421,0.669727531741
-4607836,1.97409,0.669726207152
80156,7.96083,0.736919605073
-4605981,7.96555,0.7369725833
80160,0.947872,0.658208260721
-4605977,0.948777,0.65821842059
80595,1.29331,0.662085311388
-4605542,1.28895,0.662036419319
84090,0.5525,0.653770727408
-4602047,0.556902,0.65382013192
85740,0.691377,0.655329439418
-4600397,0.69039,0.655318366386
86140,1.44229,0.663757461108
-4599997,1.44777,0.663818932764
86959,3.62139,0.688215059944
-4599178,3.62419,0.688246454053
87674,0.386104,0.651903151235
-4598463,0.391992,0.651969234201
88842,4.66031,0.699875498754
-4597295,4.66184,0.699892678278
88856,4.27832,0.695588201316
